C:\Program Files\BOSE\Graham\Simulation Data\2016-09-08\1M.CSV


Created ,9/8/2016,12:08:56 PM
Exported,9/8/2016,12:09:17 PM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
"      ","Sec          ","Sec       ","mm     ","N      ","V      ",
      16,         1.1500,      0.1500,  -0.9132,    2.608,   -0.036,
      17,         1.1600,      0.1600,  -0.9014,    2.607,   -0.044,
      18,         1.1700,      0.1700,  -0.8884,    2.608,   -0.052,
      19,         1.1800,      0.1800,  -0.8753,    2.608,   -0.060,
      20,         1.1900,      0.1900,  -0.8611,    2.608,   -0.068,
      21,         1.2000,      0.2000,  -0.8467,    2.608,   -0.073,
      22,         1.2100,      0.2100,  -0.8322,    2.608,   -0.079,
      23,         1.2200,      0.2200,  -0.8168,    2.607,   -0.084,
      24,         1.2300,      0.2300,  -0.8016,    2.607,   -0.089,
      25,         1.2400,      0.2400,  -0.7857,    2.608,   -0.093,
      26,         1.2500,      0.2500,  -0.7704,    2.608,   -0.096,
      27,         1.2600,      0.2600,  -0.7548,    2.608,   -0.099,
      28,         1.2700,      0.2700,  -0.7386,    2.608,   -0.101,
      29,         1.2800,      0.2800,  -0.7232,    2.608,   -0.102,
      30,         1.2900,      0.2900,  -0.7072,    2.608,   -0.103,
      31,         1.3000,      0.3000,  -0.6924,    2.608,   -0.103,
      32,         1.3100,      0.3100,  -0.6770,    2.606,   -0.103,
      33,         1.3200,      0.3200,  -0.6619,    2.608,   -0.101,
      34,         1.3300,      0.3300,  -0.6475,    2.608,   -0.099,
      35,         1.3400,      0.3400,  -0.6333,    2.608,   -0.098,
      36,         1.3500,      0.3500,  -0.6198,    2.607,   -0.094,
      37,         1.3600,      0.3600,  -0.6067,    2.608,   -0.091,
      38,         1.3700,      0.3700,  -0.5944,    2.608,   -0.088,
      39,         1.3800,      0.3800,  -0.5823,    2.608,   -0.084,
      40,         1.3900,      0.3900,  -0.5707,    2.607,   -0.079,
      41,         1.4000,      0.4000,  -0.5607,    2.608,   -0.074,
      42,         1.4100,      0.4100,  -0.5504,    2.608,   -0.069,
      43,         1.4200,      0.4200,  -0.5417,    2.608,   -0.063,
      44,         1.4300,      0.4300,  -0.5335,    2.608,   -0.059,
      45,         1.4400,      0.4400,  -0.5261,    2.608,   -0.053,
      46,         1.4500,      0.4500,  -0.5197,    2.608,   -0.048,
      47,         1.4600,      0.4600,  -0.5140,    2.608,   -0.044,
      48,         1.4700,      0.4700,  -0.5097,    2.608,   -0.039,
      49,         1.4800,      0.4800,  -0.5060,    2.608,   -0.035,
      50,         1.4900,      0.4900,  -0.5031,    2.608,   -0.030,
      51,         1.5000,      0.5000,  -0.5018,    2.608,   -0.026,
      52,         1.5100,      0.5100,  -0.5010,    2.608,   -0.021,
      53,         1.5200,      0.5200,  -0.5008,    2.608,   -0.017,
      54,         1.5300,      0.5300,  -0.5018,    2.608,   -0.014,
      55,         1.5400,      0.5400,  -0.5040,    2.608,   -0.011,
      56,         1.5500,      0.5500,  -0.5068,    2.607,   -0.009,
      57,         1.5600,      0.5600,  -0.5106,    2.607,   -0.008,
      58,         1.5700,      0.5700,  -0.5158,    2.608,   -0.005,
      59,         1.5800,      0.5800,  -0.5214,    2.608,   -0.005,
      60,         1.5900,      0.5900,  -0.5278,    2.608,   -0.004,
      61,         1.6000,      0.6000,  -0.5360,    2.608,   -0.003,
      62,         1.6100,      0.6100,  -0.5438,    2.608,   -0.002,
      63,         1.6200,      0.6200,  -0.5539,    2.608,   -0.002,
      64,         1.6300,      0.6300,  -0.5638,    2.608,   -0.001,
      65,         1.6400,      0.6400,  -0.5750,    2.608,    0.001,
      66,         1.6500,      0.6500,  -0.5869,    2.608,    0.006,
      67,         1.6600,      0.6600,  -0.5985,    2.607,    0.017,
      68,         1.6700,      0.6700,  -0.6119,    2.608,    0.028,
      69,         1.6800,      0.6800,  -0.6250,    2.608,    0.033,
      70,         1.6900,      0.6900,  -0.6391,    2.608,    0.038,
      71,         1.7000,      0.7000,  -0.6537,    2.608,    0.043,
      72,         1.7100,      0.7100,  -0.6680,    2.607,    0.048,
      73,         1.7200,      0.7200,  -0.6833,    2.608,    0.053,
