C:\Program Files\BOSE\Graham\Frequency Response\2016-10-06\logspace(-1 1.5 30)_100Hz_First.CSV


Created ,10/6/2016,11:23:14 AM
Exported,10/6/2016,11:33:03 AM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
"      ","Sec          ","Sec       ","mm     ","N      ","V      ",
      31,         1.3000,      0.3000,  -0.7621,    2.608,    0.000,
      32,         1.3100,      0.3100,  -0.7618,    2.608,   -0.001,
      33,         1.3200,      0.3200,  -0.7614,    2.610,    0.000,
      34,         1.3300,      0.3300,  -0.7621,    2.610,   -0.001,
      35,         1.3400,      0.3400,  -0.7614,    2.610,   -0.001,
      36,         1.3500,      0.3500,  -0.7620,    2.610,    0.000,
      37,         1.3600,      0.3600,  -0.7620,    2.610,    0.000,
      38,         1.3700,      0.3700,  -0.7617,    2.610,   -0.001,
      39,         1.3800,      0.3800,  -0.7621,    2.610,   -0.001,
      40,         1.3900,      0.3900,  -0.7617,    2.608,   -0.001,
      41,         1.4000,      0.4000,  -0.7620,    2.610,   -0.001,
      42,         1.4100,      0.4100,  -0.7615,    2.608,   -0.001,
      43,         1.4200,      0.4200,  -0.7618,    2.610,   -0.001,
      44,         1.4300,      0.4300,  -0.7617,    2.608,   -0.001,
      45,         1.4400,      0.4400,  -0.7612,    2.608,    0.000,
      46,         1.4500,      0.4500,  -0.7620,    2.608,   -0.001,
      47,         1.4600,      0.4600,  -0.7617,    2.608,   -0.001,
      48,         1.4700,      0.4700,  -0.7622,    2.610,   -0.001,
      49,         1.4800,      0.4800,  -0.7620,    2.608,   -0.001,
      50,         1.4900,      0.4900,  -0.7620,    2.608,   -0.001,
      51,         1.5000,      0.5000,  -0.7617,    2.610,    0.000,
      52,         1.5100,      0.5100,  -0.7615,    2.608,   -0.001,
      53,         1.5200,      0.5200,  -0.7617,    2.610,    0.000,
      54,         1.5300,      0.5300,  -0.7620,    2.608,   -0.001,
      55,         1.5400,      0.5400,  -0.7618,    2.610,   -0.001,
      56,         1.5500,      0.5500,  -0.7623,    2.608,   -0.001,
      57,         1.5600,      0.5600,  -0.7617,    2.610,   -0.001,
      58,         1.5700,      0.5700,  -0.7617,    2.610,   -0.001,
      59,         1.5800,      0.5800,  -0.7620,    2.608,   -0.001,
      60,         1.5900,      0.5900,  -0.7617,    2.608,   -0.001,
      61,         1.6000,      0.6000,  -0.7620,    2.610,    0.000,
      62,         1.6100,      0.6100,  -0.7612,    2.608,   -0.001,
      63,         1.6200,      0.6200,  -0.7617,    2.608,   -0.001,
      64,         1.6300,      0.6300,  -0.7618,    2.608,   -0.001,
      65,         1.6400,      0.6400,  -0.7618,    2.610,   -0.001,
      66,         1.6500,      0.6500,  -0.7620,    2.608,   -0.001,
      67,         1.6600,      0.6600,  -0.7617,    2.608,   -0.001,
      68,         1.6700,      0.6700,  -0.7620,    2.610,   -0.001,
      69,         1.6800,      0.6800,  -0.7618,    2.610,    0.000,
      70,         1.6900,      0.6900,  -0.7617,    2.608,   -0.001,
      71,         1.7000,      0.7000,  -0.7620,    2.608,   -0.001,
      72,         1.7100,      0.7100,  -0.7617,    2.608,   -0.001,
      73,         1.7200,      0.7200,  -0.7618,    2.608,   -0.001,
      74,         1.7300,      0.7300,  -0.7615,    2.610,    0.000,
      75,         1.7400,      0.7400,  -0.7617,    2.608,   -0.001,
      76,         1.7500,      0.7500,  -0.7622,    2.610,   -0.001,
      77,         1.7600,      0.7600,  -0.7617,    2.610,   -0.001,
      78,         1.7700,      0.7700,  -0.7622,    2.610,   -0.001,
      79,         1.7800,      0.7800,  -0.7618,    2.608,    0.000,
      80,         1.7900,      0.7900,  -0.7620,    2.610,   -0.001,
      81,         1.8000,      0.8000,  -0.7621,    2.608,   -0.001,
      82,         1.8100,      0.8100,  -0.7615,    2.608,    0.000,
      83,         1.8200,      0.8200,  -0.7621,    2.608,   -0.001,
      84,         1.8300,      0.8300,  -0.7614,    2.610,    0.000,
      85,         1.8400,      0.8400,  -0.7620,    2.608,   -0.001,
      86,         1.8500,      0.8500,  -0.7622,    2.608,    0.000,
      87,         1.8600,      0.8600,  -0.7617,    2.608,   -0.001,
      88,         1.8700,      0.8700,  -0.7620,    2.610,   -0.001,
      89,         1.8800,      0.8800,  -0.7614,    2.608,    0.000,
      90,         1.8900,      0.8900,  -0.7620,    2.610,   -0.001,
      91,         1.9000,      0.9000,  -0.7617,    2.608,   -0.001,
      92,         1.9100,      0.9100,  -0.7620,    2.608,   -0.001,
      93,         1.9200,      0.9200,  -0.7621,    2.610,   -0.001,
      94,         1.9300,      0.9300,  -0.7615,    2.610,   -0.001,
      95,         1.9400,      0.9400,  -0.7617,    2.610,   -0.001,
      96,         1.9500,      0.9500,  -0.7617,    2.610,   -0.001,
      97,         1.9600,      0.9600,  -0.7617,    2.610,   -0.001,
      98,         1.9700,      0.9700,  -0.7618,    2.610,   -0.001,
      99,         1.9800,      0.9800,  -0.7617,    2.608,   -0.001,
     100,         1.9900,      0.9900,  -0.7621,    2.608,   -0.001,
       1,         2.0000,      0.0000,  -0.7618,    2.610,   -0.001,
       2,         2.0100,      0.0100,  -0.7618,    2.610,   -0.001,
       3,         2.0200,      0.0200,  -0.7620,    2.610,   -0.001,
       4,         2.0300,      0.0300,  -0.7614,    2.608,   -0.001,
       5,         2.0400,      0.0400,  -0.7620,    2.610,   -0.001,
       6,         2.0500,      0.0500,  -0.7617,    2.610,   -0.001,
       7,         2.0600,      0.0600,  -0.7614,    2.610,   -0.001,
       8,         2.0700,      0.0700,  -0.7617,    2.610,   -0.001,
       9,         2.0800,      0.0800,  -0.7613,    2.608,   -0.001,
      10,         2.0900,      0.0900,  -0.7621,    2.610,   -0.001,
      11,         2.1000,      0.1000,  -0.7617,    2.610,   -0.001,
      12,         2.1100,      0.1100,  -0.7617,    2.610,    0.000,
      13,         2.1200,      0.1200,  -0.7618,    2.610,    0.000,
      14,         2.1300,      0.1300,  -0.7617,    2.608,   -0.001,
      15,         2.1400,      0.1400,  -0.7621,    2.610,   -0.001,
      16,         2.1500,      0.1500,  -0.7618,    2.610,   -0.001,
      17,         2.1600,      0.1600,  -0.7617,    2.608,    0.000,
      18,         2.1700,      0.1700,  -0.7620,    2.610,   -0.001,
      19,         2.1800,      0.1800,  -0.7620,    2.610,   -0.001,
      20,         2.1900,      0.1900,  -0.7620,    2.608,   -0.001,
      21,         2.2000,      0.2000,  -0.7617,    2.608,    0.000,
      22,         2.2100,      0.2100,  -0.7617,    2.610,   -0.001,
      23,         2.2200,      0.2200,  -0.7620,    2.608,   -0.001,
      24,         2.2300,      0.2300,  -0.7617,    2.610,   -0.001,
      25,         2.2400,      0.2400,  -0.7621,    2.610,   -0.001,
      26,         2.2500,      0.2500,  -0.7614,    2.608,   -0.001,
      27,         2.2600,      0.2600,  -0.7617,    2.608,   -0.001,
      28,         2.2700,      0.2700,  -0.7620,    2.610,   -0.001,
      29,         2.2800,      0.2800,  -0.7620,    2.610,    0.000,
      30,         2.2900,      0.2900,  -0.7618,    2.610,   -0.001,
      31,         2.3000,      0.3000,  -0.7620,    2.608,    0.000,
      32,         2.3100,      0.3100,  -0.7618,    2.610,    0.000,
      33,         2.3200,      0.3200,  -0.7615,    2.610,   -0.001,
      34,         2.3300,      0.3300,  -0.7617,    2.610,   -0.001,
      35,         2.3400,      0.3400,  -0.7620,    2.608,   -0.001,
      36,         2.3500,      0.3500,  -0.7617,    2.608,    0.000,
      37,         2.3600,      0.3600,  -0.7621,    2.610,   -0.001,
      38,         2.3700,      0.3700,  -0.7617,    2.610,   -0.001,
      39,         2.3800,      0.3800,  -0.7618,    2.610,   -0.001,
      40,         2.3900,      0.3900,  -0.7617,    2.608,   -0.001,
      41,         2.4000,      0.4000,  -0.7617,    2.610,    0.000,
      42,         2.4100,      0.4100,  -0.7620,    2.610,    0.000,
      43,         2.4200,      0.4200,  -0.7620,    2.610,   -0.001,
      44,         2.4300,      0.4300,  -0.7618,    2.608,   -0.001,
      45,         2.4400,      0.4400,  -0.7620,    2.610,   -0.001,
      46,         2.4500,      0.4500,  -0.7617,    2.608,   -0.001,
      47,         2.4600,      0.4600,  -0.7620,    2.610,    0.000,
      48,         2.4700,      0.4700,  -0.7615,    2.608,   -0.001,
      49,         2.4800,      0.4800,  -0.7618,    2.610,   -0.001,
      50,         2.4900,      0.4900,  -0.7620,    2.610,   -0.001,
      51,         2.5000,      0.5000,  -0.7618,    2.610,    0.000,
      52,         2.5100,      0.5100,  -0.7621,    2.610,   -0.001,
      53,         2.5200,      0.5200,  -0.7617,    2.608,    0.000,
      54,         2.5300,      0.5300,  -0.7618,    2.608,   -0.001,
      55,         2.5400,      0.5400,  -0.7617,    2.608,   -0.001,
      56,         2.5500,      0.5500,  -0.7617,    2.610,   -0.001,
      57,         2.5600,      0.5600,  -0.7620,    2.608,   -0.001,
      58,         2.5700,      0.5700,  -0.7618,    2.610,   -0.001,
      59,         2.5800,      0.5800,  -0.7621,    2.610,   -0.001,
      60,         2.5900,      0.5900,  -0.7615,    2.608,   -0.001,
      61,         2.6000,      0.6000,  -0.7617,    2.610,   -0.001,
      62,         2.6100,      0.6100,  -0.7617,    2.608,   -0.001,
      63,         2.6200,      0.6200,  -0.7614,    2.608,   -0.001,
      64,         2.6300,      0.6300,  -0.7618,    2.608,    0.000,
      65,         2.6400,      0.6400,  -0.7620,    2.608,   -0.001,
      66,         2.6500,      0.6500,  -0.7621,    2.610,   -0.001,
      67,         2.6600,      0.6600,  -0.7620,    2.610,   -0.001,
      68,         2.6700,      0.6700,  -0.7617,    2.608,   -0.001,
      69,         2.6800,      0.6800,  -0.7620,    2.610,    0.000,
      70,         2.6900,      0.6900,  -0.7620,    2.610,   -0.001,
      71,         2.7000,      0.7000,  -0.7620,    2.610,   -0.001,
      72,         2.7100,      0.7100,  -0.7620,    2.610,   -0.001,
      73,         2.7200,      0.7200,  -0.7617,    2.608,   -0.001,
      74,         2.7300,      0.7300,  -0.7620,    2.608,   -0.001,
      75,         2.7400,      0.7400,  -0.7612,    2.610,   -0.001,
      76,         2.7500,      0.7500,  -0.7618,    2.608,   -0.001,
      77,         2.7600,      0.7600,  -0.7618,    2.610,   -0.001,
      78,         2.7700,      0.7700,  -0.7615,    2.610,   -0.001,
      79,         2.7800,      0.7800,  -0.7620,    2.610,   -0.001,
      80,         2.7900,      0.7900,  -0.7617,    2.610,   -0.001,
      81,         2.8000,      0.8000,  -0.7618,    2.610,   -0.001,
      82,         2.8100,      0.8100,  -0.7618,    2.610,   -0.001,
      83,         2.8200,      0.8200,  -0.7617,    2.610,   -0.001,
      84,         2.8300,      0.8300,  -0.7620,    2.610,    0.000,
      85,         2.8400,      0.8400,  -0.7615,    2.610,   -0.001,
      86,         2.8500,      0.8500,  -0.7621,    2.610,   -0.001,
      87,         2.8600,      0.8600,  -0.7620,    2.608,   -0.001,
      88,         2.8700,      0.8700,  -0.7617,    2.608,   -0.001,
      89,         2.8800,      0.8800,  -0.7618,    2.608,   -0.001,
      90,         2.8900,      0.8900,  -0.7614,    2.608,   -0.001,
      91,         2.9000,      0.9000,  -0.7617,    2.608,   -0.001,
      92,         2.9100,      0.9100,  -0.7617,    2.608,   -0.001,
      93,         2.9200,      0.9200,  -0.7620,    2.608,   -0.001,
      94,         2.9300,      0.9300,  -0.7620,    2.610,   -0.001,
      95,         2.9400,      0.9400,  -0.7617,    2.608,   -0.001,
      96,         2.9500,      0.9500,  -0.7617,    2.608,   -0.001,
      97,         2.9600,      0.9600,  -0.7617,    2.610,    0.000,
      98,         2.9700,      0.9700,  -0.7620,    2.610,   -0.001,
      99,         2.9800,      0.9800,  -0.7621,    2.608,   -0.001,
     100,         2.9900,      0.9900,  -0.7617,    2.610,   -0.001,
       1,         3.0000,      0.0000,  -0.7620,    2.608,   -0.001,
       2,         3.0100,      0.0100,  -0.7618,    2.610,   -0.001,
       3,         3.0200,      0.0200,  -0.7615,    2.608,    0.000,
       4,         3.0300,      0.0300,  -0.7620,    2.608,   -0.001,
       5,         3.0400,      0.0400,  -0.7614,    2.610,   -0.001,
       6,         3.0500,      0.0500,  -0.7620,    2.610,   -0.001,
       7,         3.0600,      0.0600,  -0.7617,    2.608,   -0.001,
       8,         3.0700,      0.0700,  -0.7620,    2.608,   -0.001,
       9,         3.0800,      0.0800,  -0.7615,    2.610,    0.000,
      10,         3.0900,      0.0900,  -0.7614,    2.610,   -0.001,
      11,         3.1000,      0.1000,  -0.7621,    2.610,   -0.001,
      12,         3.1100,      0.1100,  -0.7615,    2.610,   -0.001,
      13,         3.1200,      0.1200,  -0.7618,    2.610,    0.000,
      14,         3.1300,      0.1300,  -0.7617,    2.608,   -0.001,
      15,         3.1400,      0.1400,  -0.7617,    2.610,   -0.001,
      16,         3.1500,      0.1500,  -0.7620,    2.610,   -0.001,
      17,         3.1600,      0.1600,  -0.7618,    2.610,   -0.001,
      18,         3.1700,      0.1700,  -0.7620,    2.610,   -0.001,
      19,         3.1800,      0.1800,  -0.7620,    2.608,    0.000,
      20,         3.1900,      0.1900,  -0.7617,    2.608,   -0.001,
      21,         3.2000,      0.2000,  -0.7620,    2.608,    0.000,
      22,         3.2100,      0.2100,  -0.7613,    2.608,   -0.001,
      23,         3.2200,      0.2200,  -0.7618,    2.610,   -0.001,
      24,         3.2300,      0.2300,  -0.7617,    2.608,   -0.001,
      25,         3.2400,      0.2400,  -0.7620,    2.608,   -0.001,
      26,         3.2500,      0.2500,  -0.7620,    2.608,   -0.001,
      27,         3.2600,      0.2600,  -0.7615,    2.610,   -0.001,
      28,         3.2700,      0.2700,  -0.7617,    2.608,   -0.001,
      29,         3.2800,      0.2800,  -0.7617,    2.610,   -0.001,
      30,         3.2900,      0.2900,  -0.7620,    2.608,   -0.001,
      31,         3.3000,      0.3000,  -0.7622,    2.610,   -0.001,
      32,         3.3100,      0.3100,  -0.7618,    2.610,   -0.001,
      33,         3.3200,      0.3200,  -0.7620,    2.610,   -0.001,
      34,         3.3300,      0.3300,  -0.7618,    2.610,   -0.001,
      35,         3.3400,      0.3400,  -0.7617,    2.608,   -0.001,
      36,         3.3500,      0.3500,  -0.7620,    2.610,   -0.001,
      37,         3.3600,      0.3600,  -0.7617,    2.610,   -0.001,
      38,         3.3700,      0.3700,  -0.7618,    2.610,   -0.001,
      39,         3.3800,      0.3800,  -0.7615,    2.610,   -0.001,
      40,         3.3900,      0.3900,  -0.7617,    2.608,   -0.001,
      41,         3.4000,      0.4000,  -0.7620,    2.610,   -0.001,
      42,         3.4100,      0.4100,  -0.7615,    2.608,   -0.001,
      43,         3.4200,      0.4200,  -0.7618,    2.608,   -0.001,
      44,         3.4300,      0.4300,  -0.7614,    2.610,   -0.001,
      45,         3.4400,      0.4400,  -0.7617,    2.608,   -0.001,
      46,         3.4500,      0.4500,  -0.7622,    2.608,   -0.001,
      47,         3.4600,      0.4600,  -0.7618,    2.610,   -0.001,
      48,         3.4700,      0.4700,  -0.7621,    2.608,   -0.001,
      49,         3.4800,      0.4800,  -0.7620,    2.608,    0.000,
      50,         3.4900,      0.4900,  -0.7617,    2.608,   -0.001,
      51,         3.5000,      0.5000,  -0.7617,    2.610,   -0.001,
      52,         3.5100,      0.5100,  -0.7618,    2.608,   -0.001,
      53,         3.5200,      0.5200,  -0.7618,    2.610,   -0.001,
      54,         3.5300,      0.5300,  -0.7617,    2.610,    0.000,
      55,         3.5400,      0.5400,  -0.7622,    2.608,    0.000,
      56,         3.5500,      0.5500,  -0.7617,    2.610,   -0.001,
      57,         3.5600,      0.5600,  -0.7620,    2.610,   -0.001,
      58,         3.5700,      0.5700,  -0.7622,    2.610,   -0.001,
      59,         3.5800,      0.5800,  -0.7618,    2.608,   -0.001,
      60,         3.5900,      0.5900,  -0.7620,    2.608,    0.000,
      61,         3.6000,      0.6000,  -0.7617,    2.610,   -0.001,
      62,         3.6100,      0.6100,  -0.7618,    2.608,    0.000,
      63,         3.6200,      0.6200,  -0.7620,    2.610,   -0.001,
      64,         3.6300,      0.6300,  -0.7617,    2.610,   -0.001,
      65,         3.6400,      0.6400,  -0.7620,    2.610,   -0.001,
      66,         3.6500,      0.6500,  -0.7617,    2.608,   -0.001,
      67,         3.6600,      0.6600,  -0.7618,    2.608,   -0.001,
      68,         3.6700,      0.6700,  -0.7617,    2.610,   -0.001,
      69,         3.6800,      0.6800,  -0.7615,    2.608,   -0.001,
      70,         3.6900,      0.6900,  -0.7621,    2.610,   -0.001,
      71,         3.7000,      0.7000,  -0.7617,    2.610,   -0.001,
      72,         3.7100,      0.7100,  -0.7614,    2.608,   -0.001,
      73,         3.7200,      0.7200,  -0.7615,    2.610,   -0.001,
      74,         3.7300,      0.7300,  -0.7617,    2.610,    0.000,
      75,         3.7400,      0.7400,  -0.7621,    2.610,   -0.001,
      76,         3.7500,      0.7500,  -0.7617,    2.608,   -0.001,
      77,         3.7600,      0.7600,  -0.7617,    2.608,   -0.001,
      78,         3.7700,      0.7700,  -0.7622,    2.610,   -0.001,
      79,         3.7800,      0.7800,  -0.7614,    2.610,    0.000,
      80,         3.7900,      0.7900,  -0.7618,    2.608,   -0.001,
      81,         3.8000,      0.8000,  -0.7617,    2.610,   -0.001,
      82,         3.8100,      0.8100,  -0.7618,    2.610,   -0.001,
      83,         3.8200,      0.8200,  -0.7615,    2.608,   -0.001,
      84,         3.8300,      0.8300,  -0.7614,    2.608,    0.000,
      85,         3.8400,      0.8400,  -0.7617,    2.610,   -0.001,
      86,         3.8500,      0.8500,  -0.7617,    2.610,   -0.001,
      87,         3.8600,      0.8600,  -0.7620,    2.608,   -0.001,
      88,         3.8700,      0.8700,  -0.7618,    2.610,   -0.001,
